Gene,Transcript,Chrom,Start,End,Strand,Offset,Is_ATAC_High,ATAC_Ave,TPM_Ave,TPM_1,TPM_2,TPM_3,TPM_Quantile
ENSG00000173302.5,NoTrans,chr2,130729070,130730336,+,0,False,1.6050229,0.0,0.0,0.0,0.0,NoTrans
ENSG00000178171.12,NoTrans,chr2,130755540,130768134,+,0,True,2.6502175,0.0,0.0,0.0,0.0,NoTrans
ENSG00000136002.20,ENST00000409359.7,chr2,130836914,131047253,+,0,True,10.872771,22.179064,12.21293,25.720282,28.60398,Q5
ENSG00000284479.1,NoTrans,chr2,131035092,131035262,+,0,True,2.3243399,0.0,0.0,0.0,0.0,NoTrans
ENSG00000152102.18,ENST00000409185.5,chr2,131047876,131093428,-,32,True,18.226023,36.873497,29.77145,39.341212,41.507829,Q5
ENSG00000115762.17,ENST00000693505.1,chr2,131105336,131149845,+,489,True,15.792851,55.014556,40.667867,62.618047,61.757754,Q5
ENSG00000188219.16,ENST00000356920.9,chr2,131218067,131265278,+,8531,False,0.59288,0.007772,0.023316,0.0,0.0,Q1
ENSG00000233087.8,NoTrans,chr2,131360492,131364168,-,0,False,0.42676586,0.0,0.0,0.0,0.0,NoTrans
ENSG00000075886.11,NoTrans,chr2,131476119,131482934,+,0,False,0.7227061,0.0,0.0,0.0,0.0,NoTrans
ENSG00000173272.16,ENST00000309451.7,chr2,131483960,131492397,-,346,True,30.563238,75.03600966666666,94.546291,60.914445,69.647293,Q5
ENSG00000163040.15,ENST00000409856.8,chr2,131527888,131533666,+,213,True,7.694655,0.11743766666666666,0.308824,0.0,0.043489,Q1
ENSG00000163046.16,ENST00000295181.6,chr2,132147909,132161955,-,96014,False,0.67491055,0.013078666666666667,0.0,0.0,0.039236,Q1
ENSG00000183840.7,ENST00000329321.4,chr2,132416805,132646582,+,0,True,42.183735,11.931987333333334,9.579833,12.969456,13.246673,Q4
ENSG00000150551.11,NoTrans,chr2,132643286,132671579,-,0,True,6.442491,0.0,0.0,0.0,0.0,NoTrans
ENSG00000176771.18,ENST00000409261.6,chr2,132671788,133568463,-,0,False,0.39571485,0.5426293333333333,0.392782,0.697405,0.537701,Q2
ENSG00000152127.9,ENST00000409645.5,chr2,134120182,134454621,+,199,True,22.376867,9.279829999999999,6.282308,10.574043,10.983139,Q4
ENSG00000152128.13,ENST00000281924.6,chr2,134455759,134719000,-,0,False,1.1939702,0.04529666666666667,0.107556,0.0,0.028334,Q1
ENSG00000153086.14,ENST00000356140.10,chr2,134838616,134902034,+,0,False,0.53750557,0.05847866666666666,0.0,0.085419,0.090017,Q1
ENSG00000082258.13,ENST00000452839.5,chr2,134918822,134954799,+,587,True,24.801987,4.998463999999999,0.088921,8.008698,6.897773,Q3
ENSG00000176601.14,ENST00000414343.1,chr2,135005521,135047458,-,10,False,0.65403104,0.307095,0.242853,0.678432,0.0,Q2
ENSG00000115839.19,ENST00000264158.13,chr2,135052292,135170710,+,3,True,10.91342,13.810004999999999,5.574455,18.565038,17.290522,Q4
ENSG00000121988.18,ENST00000403017.2,chr2,135199663,135530612,-,606,True,35.75665,1.3698736666666669,1.447019,1.541437,1.121165,Q2
ENSG00000048991.17,ENST00000409478.5,chr2,135531501,135725266,+,46,True,40.791878,11.205474,7.494213,13.805021,12.317188,Q4
ENSG00000144224.17,ENST00000272638.14,chr2,135741855,135785056,+,121,True,30.037926,38.618226666666665,26.154008,47.393989,42.306683,Q5
ENSG00000115850.10,ENST00000452974.1,chr2,135794337,135812959,-,24225,False,0.7107416,0.00488,0.0,0.0,0.01464,Q1
ENSG00000076003.5,ENST00000264156.3,chr2,135839626,135876443,-,0,True,15.340537,20.169730666666666,20.616346,24.44943,15.443416,Q4
ENSG00000115866.11,ENST00000264161.9,chr2,135905881,135985626,-,474,True,16.690079,48.131657,45.57171,48.097196,50.726065,Q5
ENSG00000121966.8,ENST00000696136.1,chr2,136114349,136116549,-,2628,False,1.8138816,0.14873833333333333,0.252001,0.094559,0.099655,Q1
ENSG00000144229.13,ENST00000409968.6,chr2,136765545,137677718,+,0,False,1.1547496,0.005346,0.0,0.007808,0.00823,Q1
ENSG00000150540.14,ENST00000280096.5,chr2,137964473,137967444,+,453,False,1.3644414,0.412043,0.537447,0.410471,0.288211,Q2
ENSG00000144228.9,ENST00000280098.9,chr2,138501770,138573547,+,0,True,20.86737,3.8462486666666664,2.768189,4.482218,4.288339,Q3
ENSG00000144227.5,NoTrans,chr2,138669157,138780390,-,0,False,0.6689572,0.0,0.0,0.0,0.0,NoTrans
ENSG00000168702.18,NoTrans,chr2,140231423,142131016,-,0,False,1.4912198,0.0,0.0,0.0,0.0,NoTrans
ENSG00000115919.15,ENST00000409512.5,chr2,142877664,143042172,+,7,True,6.814471,118.24208966666667,127.271182,117.327048,110.128039,Q5
ENSG00000075884.14,ENST00000295095.11,chr2,143129419,143768352,+,38057,False,0.21679924,0.010283333333333334,0.0,0.03085,0.0,Q1
ENSG00000121964.15,ENST00000344850.8,chr2,143946016,144295318,-,37250,False,0.4129904,3.096665,1.998641,3.566121,3.725233,Q3
ENSG00000169554.23,ENST00000558170.6,chr2,144389285,144517551,-,3506,True,9.48488,0.9563856666666667,0.0,1.029582,1.839575,Q2
ENSG00000121989.15,ENST00000241416.12,chr2,147845029,147930822,+,512,True,13.872166,1.7046883333333334,1.680282,1.866782,1.567001,Q2
ENSG00000115947.14,ENST00000392857.10,chr2,147930396,148020737,-,867,True,18.090061,7.836468666666666,7.428597,8.48618,7.594629,Q4
ENSG00000204406.14,ENST00000642680.2,chr2,148021091,148516971,+,80,True,18.243422,1.053845,0.7873,1.210964,1.163271,Q2
ENSG00000135999.12,ENST00000258484.11,chr2,148644751,148787569,+,311,True,18.539078,7.975580666666666,5.667926,9.072095,9.186721,Q4
ENSG00000168280.18,NoTrans,chr2,148875227,149026759,+,0,True,4.287788,0.0,0.0,0.0,0.0,NoTrans
ENSG00000150556.17,ENST00000280115.8,chr2,149204525,149215258,+,166418,False,0.73742884,1.5487473333333337,1.59565,1.373922,1.67667,Q2
ENSG00000187123.15,ENST00000409381.5,chr2,149329985,149473623,+,0,True,19.16142,0.004535,0.0,0.013605,0.0,Q1
ENSG00000168288.13,ENST00000303319.10,chr2,149569637,149587775,-,3,True,11.058113,164.468709,140.220586,167.16838,186.017161,Q5
ENSG00000115963.14,ENST00000263895.9,chr2,150468195,150487667,-,51344,True,11.166582,47.403399,34.881029,65.704967,41.624201,Q5
ENSG00000184898.7,ENST00000331426.6,chr2,151247940,151261863,-,0,True,14.311312,1.337695,1.548145,1.493612,0.971328,Q2
ENSG00000123609.11,ENST00000243346.10,chr2,151270470,151289668,-,226,True,6.278722,10.315852333333334,13.697416,8.396257,8.853884,Q4
ENSG00000123610.5,ENST00000243347.5,chr2,151357592,151380046,+,0,True,2.5431786,0.9228836666666668,1.511997,0.517087,0.739567,Q2
ENSG00000080345.18,ENST00000428287.6,chr2,151409886,151475388,+,3,True,14.497916,3.5706226666666665,0.493795,5.708955,4.509118,Q3
ENSG00000183091.21,ENST00000693286.1,chr2,151514914,151535701,-,198786,False,0.2951324,0.033140333333333334,0.072825,0.026596,0.0,Q1
ENSG00000283228.1,ENST00000636024.1,chr2,151802651,151842014,-,131935,False,0.6068482,3.3553983333333335,2.618719,4.546495,2.900981,Q3
ENSG00000162980.17,ENST00000428992.2,chr2,151803103,151828468,-,24,True,14.911612,16.826909333333333,9.018877,20.930285,20.531566,Q4
ENSG00000182389.20,ENST00000635890.1,chr2,151836104,151860755,-,238412,False,1.8807513,0.03351333333333333,0.0,0.0,0.10054,Q1
ENSG00000115145.10,ENST00000263904.5,chr2,152116801,152175763,-,0,True,23.651445,5.916896999999999,3.22258,6.427496,8.100615,Q3
ENSG00000157827.20,ENST00000288670.14,chr2,152335174,152649826,+,0,True,17.523945,78.16775733333333,35.430582,86.075952,112.996738,Q5
ENSG00000196504.21,ENST00000698773.1,chr2,152655541,152717439,-,573,True,34.12514,30.839381666666668,30.503911,31.630417,30.383817,Q5
ENSG00000177917.12,ENST00000455875.6,chr2,152718461,152759773,+,814,True,42.36129,9.452633,6.064498,10.467198,11.826203,Q4
ENSG00000177519.4,NoTrans,chr2,153477338,153478762,-,0,True,4.9544454,0.0,0.0,0.0,0.0,NoTrans
ENSG00000144278.15,ENST00000431076.5,chr2,154140341,154409340,+,268419,False,1.5223967,0.06446133333333333,0.0,0.031434,0.16195,Q1
ENSG00000162989.5,ENST00000651198.1,chr2,154697855,154857873,+,0,False,0.6037459,0.009052,0.013202,0.0,0.013954,Q1
ENSG00000153234.16,ENST00000339562.9,chr2,156324437,156332721,-,9627,True,25.701872,5.122417666666666,9.428778,5.207596,0.730879,Q3
ENSG00000115159.16,ENST00000438166.7,chr2,156436379,156586403,+,1089,True,21.456274,13.94965866666667,11.423654,16.695989,13.729333,Q4
ENSG00000136542.9,ENST00000259056.5,chr2,157257705,157318491,+,0,False,0.60463315,0.03102566666666667,0.045797,0.034051,0.013229,Q1
ENSG00000136541.15,NoTrans,chr2,157318631,157327713,-,0,True,4.0419207,0.0,0.0,0.0,0.0,NoTrans
ENSG00000115165.10,ENST00000264192.8,chr2,157414619,157444089,-,44872,False,0.5050127,0.04551533333333333,0.136546,0.0,0.0,Q1
ENSG00000123612.16,ENST00000243349.13,chr2,157526767,157628864,-,0,True,18.646719,0.09454833333333333,0.059019,0.117585,0.107041,Q1
ENSG00000115170.16,ENST00000424669.6,chr2,157736521,157875862,-,468,True,30.25732,16.309404,10.58234,20.984483,17.361389,Q4
ENSG00000007001.13,ENST00000005756.5,chr2,158101876,158136154,+,225174,True,2.5949159,0.007279,0.0,0.0,0.021837,Q1
ENSG00000153237.19,ENST00000417066.5,chr2,158288588,158456753,-,0,True,23.256783,0.06886033333333334,0.072327,0.096089,0.038165,Q1
ENSG00000144283.23,ENST00000389759.8,chr2,158456952,158681429,+,0,True,25.374233,12.122077333333332,11.002159,11.3932,13.970873,Q4
ENSG00000163331.12,ENST00000343761.4,chr2,158804298,158862781,+,8981,False,0.18949789,13.423621666666667,10.773291,15.724056,13.773518,Q4
ENSG00000115183.15,ENST00000263635.8,chr2,158968640,159232659,+,0,True,23.692406,16.495386999999997,8.966748,20.247863,20.27155,Q4
ENSG00000196151.11,ENST00000359774.9,chr2,159235798,159286703,-,0,True,16.38514,6.763118666666666,3.81397,5.847501,10.627885,Q3
ENSG00000123636.19,ENST00000426648.1,chr2,159336960,159347593,-,268976,False,0.33446944,3.3895026666666666,3.240793,4.175883,2.751832,Q3
ENSG00000136536.15,ENST00000409591.5,chr2,159733965,159767409,+,21508,False,0.25302112,34.39841533333333,17.36536,42.570058,43.259828,Q5
ENSG00000241399.7,ENST00000259053.6,chr2,159768628,159798208,-,47,False,0.83635557,1.2616676666666666,1.995257,1.789746,0.0,Q2
ENSG00000248672.5,ENST00000505052.1,chr2,159771851,159904710,-,0,False,1.1803226,1.3535813333333333,0.10155,1.864318,2.094876,Q2
ENSG00000054219.11,ENST00000263636.5,chr2,159803355,159904756,-,0,False,1.1593193,10.74682,8.0985,13.466063,10.675897,Q4
ENSG00000153246.13,ENST00000392771.1,chr2,159945815,160062610,-,5,True,5.545596,0.38313833333333336,0.420501,0.364743,0.364171,Q2
ENSG00000115221.12,ENST00000283249.7,chr2,160099671,160200272,-,41,True,4.066456,40.13701666666667,38.72753,50.429289,31.254231,Q5
ENSG00000153250.21,ENST00000348849.8,chr2,160272151,160493807,-,0,True,10.093144,14.042661,12.154097,14.639607,15.334279,Q4
ENSG00000136560.14,ENST00000392749.7,chr2,161160428,161236230,+,23520,True,21.917057,35.67434533333333,29.674515,36.582346,40.766175,Q5
ENSG00000115233.12,ENST00000409682.8,chr2,161308425,161411717,+,0,True,15.822203,162.0024973333333,135.815036,172.835365,177.357091,Q5
ENSG00000136535.15,ENST00000389554.8,chr2,161416297,161425870,+,0,False,1.2293144,0.030916,0.012786,0.012753,0.067209,Q1
ENSG00000144290.17,ENST00000421911.1,chr2,161624461,161983359,+,200129,False,0.9309945,0.009833333333333333,0.0,0.014362,0.015138,Q1
ENSG00000197635.11,NoTrans,chr2,161992245,162074394,-,0,False,1.0201689,0.0,0.0,0.0,0.0,NoTrans
ENSG00000115263.15,NoTrans,chr2,162142882,162152404,-,0,False,0.2511536,0.0,0.0,0.0,0.0,NoTrans
ENSG00000078098.15,ENST00000188790.9,chr2,162170684,162243445,-,1706,True,4.490253,8.831271666666666,5.287163,9.330285,11.876367,Q4
ENSG00000115267.10,ENST00000649979.2,chr2,162267074,162318684,-,0,True,16.806986,4.369071,0.860636,0.757973,11.488604,Q3
ENSG00000115271.11,ENST00000446271.5,chr2,162318884,162356813,+,44,True,16.318031,0.316094,0.427732,0.088232,0.432318,Q2
ENSG00000184611.13,ENST00000332142.10,chr2,162371407,162838767,-,0,False,0.4053028,0.003778,0.0,0.011334,0.0,Q1
ENSG00000182263.14,ENST00000333129.4,chr2,163602611,163736008,-,4,True,12.546848,1.1665043333333334,0.984925,1.616303,0.898285,Q2
ENSG00000115290.11,ENST00000696453.2,chr2,164492417,164568495,-,52987,False,0.17004727,9.093297333333334,11.06305,7.980625,8.236217,Q4
ENSG00000082438.18,ENST00000409184.8,chr2,164684816,164842114,-,1565,True,25.636642,4.698352,4.971639,6.263762,2.859655,Q3
ENSG00000169507.10,NoTrans,chr2,164894354,164955525,-,0,True,3.6015515,0.0,0.0,0.0,0.0,NoTrans
ENSG00000153253.20,ENST00000658209.1,chr2,165088822,165140818,-,63232,False,0.37556976,0.002879666666666667,0.0,0.008639,0.0,Q1
ENSG00000136531.19,NoTrans,chr2,165194993,165392310,+,0,False,0.2619833,0.0,0.0,0.0,0.0,NoTrans
ENSG00000178662.16,NoTrans,chr2,165469647,165689407,+,0,False,1.2649468,0.0,0.0,0.0,0.0,NoTrans
ENSG00000115339.14,ENST00000392701.8,chr2,165747588,165794247,-,412,True,23.275711,14.088656,10.698662,13.744474,17.822832,Q4
ENSG00000123607.16,ENST00000243344.8,chr2,165873362,165953776,-,75,True,22.400362,3.0426789999999997,2.276942,3.863995,2.9871,Q3
ENSG00000144285.23,NoTrans,chr2,165984641,166149214,-,0,False,0.58589125,0.0,0.0,0.0,0.0,NoTrans
ENSG00000169432.19,ENST00000303354.11,chr2,166195189,166375901,-,100,True,5.769535,0.038507,0.02445,0.039727,0.051344,Q1
ENSG00000136546.17,ENST00000650747.1,chr2,166477463,166611482,-,0,False,0.52560276,0.138108,0.126836,0.127525,0.159963,Q1
ENSG00000163092.22,NoTrans,chr2,166888480,167259753,+,0,False,0.32618806,0.0,0.0,0.0,0.0,NoTrans
ENSG00000172318.6,ENST00000392690.4,chr2,167293001,167874045,+,0,True,10.983111,0.26569166666666666,0.147629,0.310823,0.338623,Q2
ENSG00000198648.12,ENST00000697205.1,chr2,167954024,168247435,-,160,True,15.424268,10.153954666666666,5.54361,11.419635,13.498619,Q4
ENSG00000172292.15,ENST00000305747.11,chr2,168456272,168775134,+,23,True,16.170637,10.744796666666668,8.781161,12.178248,11.274981,Q4
ENSG00000163072.16,ENST00000445023.6,chr2,168802597,168865054,+,16058,True,2.0372078,1.5297736666666666,1.528089,1.453913,1.607319,Q2
ENSG00000152253.9,ENST00000282074.7,chr2,168870891,168890430,-,22941,True,3.8126335,2.4338936666666666,4.722643,1.992214,0.586824,Q3
ENSG00000152254.11,NoTrans,chr2,168901291,168910000,+,0,False,0.11255151,0.0,0.0,0.0,0.0,NoTrans
ENSG00000073734.10,ENST00000650372.1,chr2,168920781,169031324,-,0,False,0.45439538,0.1701676666666667,0.117954,0.199234,0.193315,Q2
ENSG00000073737.17,ENST00000674881.1,chr2,169069563,169096167,+,4774,True,9.209989,4.466527,2.732577,2.760032,7.906972,Q3
ENSG00000081479.15,NoTrans,chr2,169127109,169362534,-,0,False,1.7239021,0.0,0.0,0.0,0.0,NoTrans
ENSG00000251569.1,ENST00000513963.1,chr2,169479480,169525922,+,0,True,9.225632,0.019029666666666667,0.057089,0.0,0.0,Q1
ENSG00000163093.12,ENST00000392663.6,chr2,169479483,169506655,+,3,True,9.221965,1.3396270000000001,2.259664,1.759217,0.0,Q2
ENSG00000239474.7,ENST00000284669.2,chr2,169509702,169526258,+,0,False,1.446565,0.0071076666666666675,0.0,0.0,0.021323,Q1
ENSG00000138399.18,ENST00000453929.6,chr2,169529755,169573832,-,43,True,13.588946,15.096656000000001,14.657983,17.480004,13.151981,Q4
ENSG00000138398.17,ENST00000409714.7,chr2,169584353,169637711,+,11,True,7.919273,10.809944333333332,8.836191,10.31968,13.273962,Q4
ENSG00000154479.13,NoTrans,chr2,169645425,169694405,-,0,True,12.663553,0.0,0.0,0.0,0.0,NoTrans
ENSG00000144362.12,ENST00000359744.8,chr2,169694469,169701708,+,15,True,12.647785,1.1374016666666666,1.366466,2.045739,0.0,Q2
ENSG00000213160.10,ENST00000392647.7,chr2,169733832,169751878,+,39344,True,9.37758,2.461101333333333,2.675183,2.494494,2.213627,Q3
ENSG00000138385.16,ENST00000260956.9,chr2,169798871,169812064,+,6938,True,11.529653,122.42429733333334,128.359952,119.56183,119.35111,Q5
ENSG00000138382.15,ENST00000392640.6,chr2,169811757,169824931,-,0,True,12.260796,127.88774733333332,141.754366,124.258356,117.65052,Q5
ENSG00000144357.18,ENST00000272793.11,chr2,169827454,170084131,+,0,True,14.511094,3.7798203333333333,1.817385,5.646274,3.875802,Q3
ENSG00000071909.19,ENST00000408978.9,chr2,170178147,170655167,+,2,False,1.126826,0.015788,0.015408,0.007678,0.024278,Q1
ENSG00000204335.4,NoTrans,chr2,170715337,170718078,+,0,True,6.4782014,0.0,0.0,0.0,0.0,NoTrans
ENSG00000204334.8,ENST00000697326.1,chr2,170771105,170798969,+,4227,True,10.537393,2.9590213333333337,3.548251,0.639952,4.688861,Q3
ENSG00000128683.14,ENST00000344257.9,chr2,170816912,170842759,+,3699,True,8.988113,1.354495,1.853875,1.534269,0.675341,Q2
ENSG00000115806.13,ENST00000234160.5,chr2,170929253,170967130,+,789,True,39.26501,66.832159,59.70106,73.854139,66.941278,Q5
ENSG00000198586.14,ENST00000434911.6,chr2,170993727,171066973,-,164341,False,0.5099241,5.171795,2.02891,8.04565,5.440825,Q3
ENSG00000123600.21,ENST00000438609.6,chr2,171323921,171339256,-,95546,False,0.32547072,6.605684666666668,5.16973,8.612859,6.034465,Q3
ENSG00000115827.14,ENST00000539783.5,chr2,171434251,171485048,+,34,True,48.415062,3.790701,1.224195,6.099572,4.048336,Q3
ENSG00000071967.12,ENST00000321348.9,chr2,171522474,171558129,+,227,True,8.321281,18.790956,17.468938,21.435994,17.467936,Q4
ENSG00000077380.16,ENST00000409197.5,chr2,171687672,171748411,+,263,True,11.159656,37.22395866666667,31.500217,43.224996,36.946663,Q5
ENSG00000115840.14,ENST00000263812.8,chr2,171784775,171894223,-,105636,True,12.495518,9.321596,9.618079,11.513618,6.833091,Q4
ENSG00000128708.13,ENST00000264108.5,chr2,171922461,171983686,+,13,True,13.172989,37.27204833333334,36.274979,38.993788,36.547378,Q5
ENSG00000172878.14,ENST00000315796.5,chr2,171999953,172082430,+,10,True,15.094223,2.701374,3.791083,2.463377,1.849662,Q3
ENSG00000144355.15,ENST00000361725.5,chr2,172085507,172089674,+,767,True,26.067638,0.074451,0.0,0.0,0.223353,Q1
ENSG00000115844.11,ENST00000234198.9,chr2,172099438,172102900,-,0,True,16.240149,0.960948,0.629637,0.692517,1.56069,Q2
ENSG00000091409.16,ENST00000684293.1,chr2,172427586,172506459,+,232,True,17.845644,322.27968366666664,155.690258,424.324621,386.824172,Q5
ENSG00000152256.14,ENST00000410055.5,chr2,172556051,172599137,+,678,True,28.259207,3.9765580000000003,6.107305,4.493205,1.329164,Q3
ENSG00000091428.18,ENST00000535187.5,chr2,172928205,173052887,+,192931,True,2.2934842,0.022557000000000004,0.0,0.026219,0.041452,Q1
ENSG00000091436.17,ENST00000338983.7,chr2,173075842,173227146,+,407,True,13.6305,41.83630633333333,29.217565,49.736496,46.554858,Q5
ENSG00000144354.15,ENST00000347703.7,chr2,173354820,173368904,+,0,True,10.46334,3.999333333333334,3.076483,5.85171,3.069807,Q3
ENSG00000172845.18,ENST00000416195.1,chr2,173908530,173964553,-,820,True,26.944328,18.598779333333333,13.392179,21.302174,21.101985,Q4
ENSG00000138430.16,ENST00000344357.9,chr2,174075008,174248599,-,0,True,25.366146,193.303726,201.499018,187.073692,191.338468,Q5
ENSG00000217236.2,NoTrans,chr2,174334954,174338500,+,0,False,0.65241224,0.0,0.0,0.0,0.0,NoTrans
ENSG00000138433.16,ENST00000342016.8,chr2,174348022,174395712,-,0,True,5.2740655,23.360033666666666,21.250006,23.733289,25.096806,Q5
ENSG00000144306.15,ENST00000272732.11,chr2,174395730,174429575,+,0,True,5.2663865,2.646216,3.112006,2.396869,2.429773,Q3
ENSG00000163328.14,ENST00000614352.4,chr2,174431571,174487088,-,6,True,12.401442,0.5858563333333333,0.226692,1.27379,0.257087,Q2
ENSG00000115935.19,ENST00000392546.6,chr2,174562211,174598206,-,84710,True,2.0129406,0.06469666666666667,0.0,0.0,0.19409,Q1
ENSG00000138435.16,NoTrans,chr2,174747592,174787935,-,0,False,0.74550056,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128656.15,ENST00000443238.6,chr2,174799395,174847801,-,157580,True,8.376109,0.746575,0.74708,1.492645,0.0,Q2
ENSG00000115966.18,ENST00000264110.7,chr2,175072259,175168203,-,179,True,34.048,4.684107666666667,2.877467,6.553174,4.621682,Q3
ENSG00000154518.10,ENST00000409194.5,chr2,175178067,175181710,-,0,True,9.761828,411.89388633333334,451.118507,447.188561,337.374591,Q5
ENSG00000144320.14,ENST00000409660.5,chr2,175929173,176002274,-,565,True,20.431757,3.8449709999999997,1.782692,5.51294,4.239281,Q3
ENSG00000174279.5,NoTrans,chr2,176077472,176083962,-,0,False,0.49936363,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128714.6,NoTrans,chr2,176092721,176095944,+,0,False,0.88877183,0.0,0.0,0.0,0.0,NoTrans
ENSG00000170178.7,NoTrans,chr2,176099795,176102489,+,0,False,1.0385714,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128713.14,NoTrans,chr2,176104216,176109754,+,0,False,0.9834187,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128710.6,NoTrans,chr2,176108790,176119937,+,0,False,0.554539,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128709.13,NoTrans,chr2,176122719,176124937,+,0,False,0.9062635,0.0,0.0,0.0,0.0,NoTrans
ENSG00000175879.9,NoTrans,chr2,176129694,176132695,+,0,False,0.6203796,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128652.12,NoTrans,chr2,176136612,176173102,+,0,False,0.51287514,0.0,0.0,0.0,0.0,NoTrans
ENSG00000170166.6,NoTrans,chr2,176151550,176153226,+,0,False,0.8121361,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128645.15,NoTrans,chr2,176188668,176190907,+,0,False,0.84399045,0.0,0.0,0.0,0.0,NoTrans
ENSG00000128654.14,ENST00000249442.11,chr2,176269442,176338025,+,47,True,9.7444,41.69625266666667,43.335033,41.531989,40.221736,Q5
ENSG00000170144.22,ENST00000432457.2,chr2,177216526,177219687,+,3832,False,1.1934661,91.79297033333334,91.989158,101.758107,81.631646,Q5
ENSG00000116044.17,ENST00000699351.1,chr2,177230684,177263511,-,129245,True,17.428844,48.70824433333333,33.479581,49.352947,63.292205,Q5
ENSG00000018510.18,ENST00000681449.1,chr2,177393041,177538243,+,295,True,9.777693,18.51679,5.882035,24.295802,25.372533,Q4
ENSG00000196659.10,ENST00000408939.4,chr2,177548998,177552796,-,0,True,12.891236,0.6620713333333333,0.800937,0.700086,0.485191,Q2
ENSG00000197557.7,ENST00000355689.6,chr2,177612999,177618742,-,0,True,10.504223,0.649768,0.772254,0.861454,0.315596,Q2
ENSG00000128655.19,ENST00000286063.11,chr2,177623244,178072777,-,35562,True,9.645409,0.013639333333333331,0.0,0.035563,0.005355,Q1
ENSG00000155636.15,ENST00000286070.10,chr2,178112437,178129656,+,13,True,23.09723,6.823372,5.983106,7.429639,7.057371,Q3
ENSG00000079156.17,ENST00000409045.7,chr2,178194523,178395772,+,42,True,31.722813,11.726187333333334,7.448173,13.427792,14.302597,Q4
ENSG00000180228.14,ENST00000325748.9,chr2,178431414,178451175,-,337,True,28.036423,29.393822666666665,31.305941,28.89173,27.983797,Q5
ENSG00000204311.15,ENST00000647226.1,chr2,178451740,178461394,+,394,True,22.188787,0.9413576666666668,1.519929,1.304144,0.0,Q2
ENSG00000079150.19,ENST00000419184.1,chr2,178465745,178478595,-,5,True,10.323689,2.5211093333333334,3.480615,2.776214,1.306499,Q3
ENSG00000116095.11,ENST00000453653.5,chr2,178480733,178495610,+,276,True,18.976534,7.194638666666666,3.963681,8.991814,8.628421,Q3
ENSG00000155657.29,ENST00000360870.10,chr2,178744405,178807423,-,23379,False,0.76391196,0.008272666666666666,0.00991,0.014908,0.0,Q1
ENSG00000163492.16,ENST00000343876.6,chr2,178835756,178884951,-,165186,False,0.32913148,0.008549666666666667,0.025649,0.0,0.0,Q1
ENSG00000187231.14,ENST00000335289.5,chr2,179109352,179149381,-,115451,False,0.1216488,11.457419999999999,10.61654,13.040447,10.715273,Q4
ENSG00000144331.20,ENST00000410066.7,chr2,179441982,179861612,-,0,True,5.027125,0.029268666666666665,0.0,0.057502,0.030304,Q1
ENSG00000163510.14,ENST00000410053.8,chr2,179944876,180007297,-,0,True,8.544324,11.136798666666666,11.82426,10.206634,11.379502,Q4
ENSG00000170035.16,ENST00000392415.6,chr2,180980385,181063424,+,13137,True,17.75412,59.164287333333334,66.74564,57.149607,53.597615,Q5
ENSG00000115232.14,NoTrans,chr2,181457202,181538940,+,0,True,3.1487615,0.0,0.0,0.0,0.0,NoTrans
ENSG00000188452.15,ENST00000374969.6,chr2,181538114,181657006,-,23659,True,5.6115675,0.04053933333333334,0.03977,0.039851,0.041997,Q1
ENSG00000162992.5,NoTrans,chr2,181668295,181680827,-,0,False,0.8575177,0.0,0.0,0.0,0.0,NoTrans
ENSG00000138434.17,ENST00000454579.5,chr2,181892196,181929784,+,466,True,25.765898,30.332432999999998,3.106788,43.69665,44.193861,Q5
ENSG00000150722.11,ENST00000682840.1,chr2,181985853,182117756,+,31612,False,0.5800902,0.06994633333333333,0.052296,0.157543,0.0,Q1
ENSG00000115252.19,ENST00000358139.6,chr2,182167887,182242063,-,281296,False,0.9602745,0.15470133333333333,0.243973,0.114327,0.105804,Q1
ENSG00000077232.19,ENST00000537515.5,chr2,182718067,182740206,+,1812,False,1.4389513,19.767908,9.333524,25.844443,24.125757,Q4
ENSG00000162998.5,ENST00000295113.5,chr2,182833275,182866637,-,0,False,1.8452411,0.077865,0.056436,0.018783,0.158376,Q1
ENSG00000061676.16,ENST00000360982.2,chr2,182924877,183038858,-,0,True,16.792175,95.499296,58.291567,105.744701,122.46162,Q5
ENSG00000162999.13,ENST00000354221.5,chr2,183078747,183100008,+,188,True,18.494467,0.10577600000000002,0.167166,0.091638,0.058524,Q1
ENSG00000163002.13,ENST00000295119.9,chr2,183124443,183161680,+,6930,True,14.608404,13.19603,15.948882,13.729662,9.909546,Q4
ENSG00000170396.9,NoTrans,chr2,184598529,184939492,+,0,True,6.5167093,0.0,0.0,0.0,0.0,NoTrans
ENSG00000188738.16,ENST00000429412.1,chr2,185745540,185766549,+,6736,False,0.21741171,2.031217333333333,1.512983,2.765786,1.814883,Q2
ENSG00000065548.18,ENST00000337859.11,chr2,186486260,186509361,+,7,True,16.476625,86.24919033333333,80.803387,90.088279,87.855905,Q5
